,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
436,36,0.006998832999670412,2251.0469518788577,552.0,5,100,4
437,37,0.007036500001049717,2251.0469518788577,553.0,5,100,4
438,38,0.007098291000147583,2193.0265629875894,555.0,5,100,4
439,39,0.0071364160012308275,2193.0265629875894,556.0,5,100,4
440,40,0.007174125001256471,2193.0265629875894,557.0,5,100,4
441,41,0.012979208000615472,2193.0265629875894,558.0,5,100,4
442,42,0.01302883300013491,2191.809416981433,560.0,5,100,4
443,43,0.013098125000396976,2191.809416981433,561.0,5,100,4
444,44,0.013165291000404977,2191.809416981433,562.0,5,100,4
445,45,0.013206958001319435,2191.809416981433,563.0,5,100,4
446,46,0.013247916000182158,2144.9070687864914,565.0,5,100,4
447,47,0.013288375001138775,2144.9070687864914,566.0,5,100,4
448,48,0.013328791001185891,2144.9070687864914,567.0,5,100,4
449,49,0.01336904100026004,2144.9070687864914,568.0,5,100,4
450,50,0.013409625000349479,2144.9070687864914,569.0,5,100,4
451,51,0.015112750001208042,2144.9070687864914,570.0,5,100,4
452,52,0.015158250000240514,2144.9070687864914,571.0,5,100,4
453,53,0.01520087500102818,2144.9070687864914,572.0,5,100,4
454,54,0.015242375000525499,2144.9070687864914,573.0,5,100,4
455,55,0.015282915999705438,2144.9070687864914,574.0,5,100,4
456,56,0.015323540999816032,2144.9070687864914,575.0,5,100,4
457,57,0.015364000000772648,2144.9070687864914,576.0,5,100,4
458,58,0.015404416000819765,2144.9070687864914,577.0,5,100,4
459,59,0.015468000001419568,2144.9070687864914,578.0,5,100,4
460,60,0.015531708000708022,2144.9070687864914,579.0,5,100,4
461,61,0.017288666000240482,2144.9070687864914,580.0,5,100,4
462,62,0.017335000000457512,2127.9896742325427,582.0,5,100,4
463,63,0.017400875000021188,2127.9896742325427,583.0,5,100,4
464,64,0.017442666001443285,2127.9896742325427,584.0,5,100,4
465,65,0.017508041000837693,2127.9896742325427,585.0,5,100,4
466,66,0.01755020800010243,2127.9896742325427,586.0,5,100,4
467,67,0.01759354100067867,2127.9896742325427,587.0,5,100,4
468,68,0.01763737500004936,2127.9896742325427,588.0,5,100,4
469,69,0.017681375000393018,2127.9896742325427,589.0,5,100,4
470,70,0.01774929100065492,2127.9896742325427,590.0,5,100,4
471,71,0.019550625000192667,2127.9896742325427,591.0,5,100,4
472,72,0.019601625001087086,2127.9896742325427,592.0,5,100,4
473,73,0.01964695800052141,2100.1962381572525,594.0,5,100,4
474,74,0.01971645800040278,2100.1962381572525,595.0,5,100,4
475,75,0.019762375000937027,2100.1962381572525,596.0,5,100,4
476,76,0.019807624999884865,2082.699244748197,598.0,5,100,4
477,77,0.019853750000038417,2082.699244748197,599.0,5,100,4
478,78,0.019899291000911035,2082.699244748197,600.0,5,100,4
479,79,0.019944499999837717,2064.733337907953,602.0,5,100,4
480,80,0.019990208000308485,2064.733337907953,603.0,5,100,4
481,81,0.02174912500049686,2064.733337907953,604.0,5,100,4
482,82,0.021800458000143408,2064.733337907953,605.0,5,100,4
483,83,0.021847416001037345,2064.733337907953,606.0,5,100,4
484,84,0.02189320800061978,2064.733337907953,607.0,5,100,4
485,85,0.02196308299971861,2064.733337907953,608.0,5,100,4
486,86,0.02203166599974793,2064.733337907953,609.0,5,100,4
487,87,0.02207704100146657,2064.733337907953,610.0,5,100,4
488,88,0.0221283749997383,2064.733337907953,611.0,5,100,4
489,89,0.02219787500143866,2064.733337907953,612.0,5,100,4
490,90,0.02224358300009044,2064.733337907953,613.0,5,100,4
491,91,0.024094625001453096,2064.733337907953,614.0,5,100,4
492,92,0.024151540999810095,2064.733337907953,615.0,5,100,4
493,93,0.024202165999668068,2064.733337907953,616.0,5,100,4
494,94,0.024250416001450503,2064.733337907953,617.0,5,100,4
495,95,0.024297375000969623,2064.733337907953,618.0,5,100,4
496,96,0.024345791000087047,2064.733337907953,619.0,5,100,4
497,97,0.024393666000833036,2064.733337907953,620.0,5,100,4
498,98,0.024441125000521424,2064.733337907953,621.0,5,100,4
499,99,0.02448904100128857,2064.733337907953,622.0,5,100,4
500,100,0.024536541000998113,2035.4907278716255,624.0,5,100,4
501,1,0.0016141249998327112,2584.830221403067,625.0,5,100,5
502,2,0.0016762499999458669,2414.342275023606,627.0,5,100,5
503,3,0.0017104159996961243,2414.342275023606,628.0,5,100,5
504,4,0.0017437080005038297,2414.342275023606,629.0,5,100,5
505,5,0.0017768750003597233,2414.342275023606,630.0,5,100,5
506,6,0.0018096660005539889,2414.342275023606,631.0,5,100,5
507,7,0.0018652500002644956,2409.668593528496,633.0,5,100,5
508,8,0.0019210410009691259,2409.426397675918,635.0,5,100,5
509,9,0.0019544580009096535,2409.426397675918,636.0,5,100,5
510,10,0.001987458001167397,2409.426397675918,637.0,5,100,5
511,11,0.0032673750010872027,2409.426397675918,638.0,5,100,5
512,12,0.0033084580009017373,2409.426397675918,639.0,5,100,5
513,13,0.0033686250008031493,2409.426397675918,640.0,5,100,5
514,14,0.0034040830014419043,2409.426397675918,641.0,5,100,5
515,15,0.003461791000518133,2394.4457487333652,643.0,5,100,5
516,16,0.0034966660005011363,2394.4457487333652,644.0,5,100,5
517,17,0.0035540410008252366,2358.7875903792406,646.0,5,100,5
518,18,0.0035887499998352723,2350.967851639494,648.0,5,100,5
519,19,0.0036235000006854534,2310.704047037445,650.0,5,100,5
520,20,0.003658083000118495,2310.704047037445,651.0,5,100,5
521,21,0.004921249999824795,2310.704047037445,652.0,5,100,5
522,22,0.004960833000950515,2310.704047037445,653.0,5,100,5
523,23,0.0049971250009548385,2274.564581392266,655.0,5,100,5
524,24,0.005032832999859238,2274.564581392266,656.0,5,100,5
525,25,0.005091208000521874,2253.4660750486005,658.0,5,100,5
526,26,0.0051269579998916015,2253.4660750486005,659.0,5,100,5
527,27,0.005162500001461012,2253.4660750486005,660.0,5,100,5
528,28,0.005198750001000008,2253.4660750486005,661.0,5,100,5
529,29,0.005235415999777615,2253.4660750486005,662.0,5,100,5
530,30,0.005294665999826975,2137.944275107316,664.0,5,100,5
531,31,0.006804624999858788,2137.944275107316,665.0,5,100,5
532,32,0.006845707999673323,2111.082731733787,667.0,5,100,5
533,33,0.006884375001391163,2111.082731733787,668.0,5,100,5
534,34,0.006922583001141902,2111.082731733787,669.0,5,100,5
535,35,0.006960458000321523,2111.082731733787,670.0,5,100,5
536,36,0.006998832999670412,2054.353496897724,672.0,5,100,5
537,37,0.007036500001049717,2054.353496897724,673.0,5,100,5
538,38,0.007098291000147583,2049.7477895626384,675.0,5,100,5
539,39,0.0071364160012308275,2009.788449477616,677.0,5,100,5
540,40,0.007174125001256471,2009.788449477616,678.0,5,100,5
541,41,0.012979208000615472,1926.8620787157322,680.0,5,100,5
542,42,0.01302883300013491,1926.8620787157322,681.0,5,100,5
543,43,0.013098125000396976,1926.8620787157322,682.0,5,100,5
544,44,0.013165291000404977,1926.8620787157322,683.0,5,100,5
545,45,0.013206958001319435,1926.8620787157322,684.0,5,100,5
546,46,0.013247916000182158,1926.8620787157322,685.0,5,100,5
547,47,0.013288375001138775,1926.8620787157322,686.0,5,100,5
548,48,0.013328791001185891,1909.6123045560978,688.0,5,100,5
549,49,0.01336904100026004,1909.6123045560978,689.0,5,100,5
550,50,0.013409625000349479,1909.6123045560978,690.0,5,100,5
551,51,0.015112750001208042,1909.6123045560978,691.0,5,100,5
552,52,0.015158250000240514,1909.6123045560978,692.0,5,100,5
553,53,0.01520087500102818,1909.6123045560978,693.0,5,100,5
554,54,0.015242375000525499,1909.6123045560978,694.0,5,100,5
555,55,0.015282915999705438,1909.6123045560978,695.0,5,100,5
556,56,0.015323540999816032,1822.8074175774225,697.0,5,100,5
557,57,0.015364000000772648,1822.8074175774225,698.0,5,100,5
558,58,0.015404416000819765,1822.8074175774225,699.0,5,100,5
559,59,0.015468000001419568,1810.7445795189058,701.0,5,100,5
560,60,0.015531708000708022,1810.7445795189058,702.0,5,100,5
561,61,0.017288666000240482,1810.7445795189058,703.0,5,100,5
562,62,0.017335000000457512,1810.7445795189058,704.0,5,100,5
563,63,0.017400875000021188,1807.7106471515785,706.0,5,100,5
564,64,0.017442666001443285,1777.7710860084958,708.0,5,100,5
565,65,0.017508041000837693,1725.702913946267,710.0,5,100,5
566,66,0.01755020800010243,1725.702913946267,711.0,5,100,5
567,67,0.01759354100067867,1725.702913946267,712.0,5,100,5
568,68,0.01763737500004936,1725.702913946267,713.0,5,100,5
569,69,0.017681375000393018,1725.702913946267,714.0,5,100,5
570,70,0.01774929100065492,1725.702913946267,715.0,5,100,5
571,71,0.019550625000192667,1725.702913946267,716.0,5,100,5
572,72,0.019601625001087086,1725.702913946267,717.0,5,100,5
573,73,0.01964695800052141,1725.702913946267,718.0,5,100,5
574,74,0.01971645800040278,1725.702913946267,719.0,5,100,5
575,75,0.019762375000937027,1725.702913946267,720.0,5,100,5
576,76,0.019807624999884865,1725.702913946267,721.0,5,100,5
577,77,0.019853750000038417,1725.702913946267,722.0,5,100,5
578,78,0.019899291000911035,1725.702913946267,723.0,5,100,5
579,79,0.019944499999837717,1725.702913946267,724.0,5,100,5
580,80,0.019990208000308485,1715.5400255182901,726.0,5,100,5
581,81,0.02174912500049686,1715.5400255182901,727.0,5,100,5
582,82,0.021800458000143408,1715.5400255182901,728.0,5,100,5
583,83,0.021847416001037345,1702.5189309010157,730.0,5,100,5
584,84,0.02189320800061978,1702.5189309010157,731.0,5,100,5
585,85,0.02196308299971861,1702.5189309010157,732.0,5,100,5
586,86,0.02203166599974793,1702.5189309010157,733.0,5,100,5
587,87,0.02207704100146657,1702.5189309010157,734.0,5,100,5
588,88,0.0221283749997383,1702.5189309010157,735.0,5,100,5
589,89,0.02219787500143866,1702.5189309010157,736.0,5,100,5
590,90,0.02224358300009044,1702.5189309010157,737.0,5,100,5
591,91,0.024094625001453096,1702.5189309010157,738.0,5,100,5
592,92,0.024151540999810095,1702.5189309010157,739.0,5,100,5
593,93,0.024202165999668068,1702.5189309010157,740.0,5,100,5
594,94,0.024250416001450503,1702.5189309010157,741.0,5,100,5
595,95,0.024297375000969623,1689.8562898134767,743.0,5,100,5
596,96,0.024345791000087047,1689.8562898134767,744.0,5,100,5
597,97,0.024393666000833036,1687.82643692556,746.0,5,100,5
598,98,0.024441125000521424,1687.82643692556,747.0,5,100,5
599,99,0.02448904100128857,1687.82643692556,748.0,5,100,5
600,100,0.024536541000998113,1687.82643692556,749.0,5,100,5
