,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
226,34,0.13293516700014152,1599.0,385.0,True,10,0.3,95
227,35,0.13631200000054378,1599.0,396.0,True,10,0.3,95
228,36,0.14165641700037668,1599.0,407.0,True,10,0.3,95
229,37,0.14486854200004018,1599.0,418.0,True,10,0.3,95
230,38,0.1480416670001432,1599.0,429.0,True,10,0.3,95
231,39,0.1512088750005205,1599.0,440.0,True,10,0.3,95
232,40,0.15435366700057784,1599.0,451.0,True,10,0.3,95
233,41,0.1643375420007942,1599.0,462.0,True,10,0.3,95
234,42,0.1671650000007503,1599.0,473.0,True,10,0.3,95
235,43,0.1704092080008195,1599.0,484.0,True,10,0.3,95
236,44,0.1735653750001802,1599.0,495.0,True,10,0.3,95
237,45,0.17676741700051934,1599.0,506.0,True,10,0.3,95
238,46,0.1840674580007544,1599.0,517.0,True,10,0.3,95
239,47,0.18736600000011094,1599.0,528.0,True,10,0.3,95
240,48,0.19062174999999115,1599.0,539.0,True,10,0.3,95
241,49,0.19380708300013794,1599.0,550.0,True,10,0.3,95
242,50,0.19697037500009174,1599.0,561.0,True,10,0.3,95
243,51,0.20196883300013724,1599.0,572.0,True,10,0.3,95
244,52,0.20483687500018277,1599.0,583.0,True,10,0.3,95
245,53,0.20805954200022825,1599.0,594.0,True,10,0.3,95
246,54,0.21123275000081776,1599.0,605.0,True,10,0.3,95
247,55,0.21451633300057438,1599.0,616.0,True,10,0.3,95
248,56,0.2198633330008306,1599.0,627.0,True,10,0.3,95
249,57,0.22273312500055908,1599.0,638.0,True,10,0.3,95
250,58,0.22596920800060616,1599.0,649.0,True,10,0.3,95
251,59,0.22916504200020427,1599.0,660.0,True,10,0.3,95
252,60,0.23233320800045476,1599.0,671.0,True,10,0.3,95
253,61,0.2421336670004166,1599.0,682.0,True,10,0.3,95
254,62,0.24494016700009524,1599.0,693.0,True,10,0.3,95
255,63,0.24803466700086574,1599.0,704.0,True,10,0.3,95
256,64,0.2511538750004547,1599.0,715.0,True,10,0.3,95
257,65,0.25406904200008285,1599.0,726.0,True,10,0.3,95
258,66,0.2595210830004362,1599.0,737.0,True,10,0.3,95
259,67,0.26257533300031355,1599.0,748.0,True,10,0.3,95
260,68,0.2659760420001476,1599.0,759.0,True,10,0.3,95
261,69,0.2692542920003689,1599.0,770.0,True,10,0.3,95
262,70,0.27259862500068266,1599.0,781.0,True,10,0.3,95
263,71,0.2779147920000469,1599.0,792.0,True,10,0.3,95
