,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
261,6,0.0029785419992549578,1786.0,778.0,110,0.1,950
262,7,0.0032217499992839294,1786.0,889.0,110,0.1,950
263,8,0.003457582999544684,1885.0,1001.0,110,0.1,950
264,9,0.003695082999911392,1885.0,1112.0,110,0.1,950
265,10,0.00393095799972798,1885.0,1223.0,110,0.1,950
266,11,0.0041671249991850345,1904.0,1335.0,110,0.1,950
267,12,0.004403999999340158,1904.0,1446.0,110,0.1,950
268,13,0.004636874999960128,1940.0,1558.0,110,0.1,950
269,14,0.004868999999416701,1992.0,1670.0,110,0.1,950
270,15,0.0050985419993594405,1992.0,1781.0,110,0.1,950
271,16,0.005327707999640552,2016.0,1893.0,110,0.1,950
272,17,0.005557167000006302,2016.0,2004.0,110,0.1,950
273,18,0.0057889579993570806,2016.0,2115.0,110,0.1,950
274,19,0.0060213329998077825,2045.0,2227.0,110,0.1,950
275,20,0.006256791999476263,2045.0,2338.0,110,0.1,950
276,21,0.006493207999483275,2045.0,2449.0,110,0.1,950
277,22,0.00673591699978715,2045.0,2560.0,110,0.1,950
278,23,0.0069750829998156405,2045.0,2671.0,110,0.1,950
279,24,0.007215541999357811,2045.0,2782.0,110,0.1,950
280,25,0.007449249999808671,2085.0,2894.0,110,0.1,950
281,26,0.007679041999836045,2085.0,3005.0,110,0.1,950
282,27,0.007911207999313774,2085.0,3116.0,110,0.1,950
283,28,0.008148291999532375,2085.0,3227.0,110,0.1,950
284,29,0.008391707999180653,2085.0,3338.0,110,0.1,950
285,30,0.008622374999504245,2085.0,3449.0,110,0.1,950
286,31,0.008861457999955746,2091.0,3561.0,110,0.1,950
287,32,0.009095291999983601,2091.0,3672.0,110,0.1,950
288,33,0.009336249999250867,2091.0,3783.0,110,0.1,950
289,34,0.009575957999913953,2091.0,3894.0,110,0.1,950
290,35,0.009816916999625391,2091.0,4005.0,110,0.1,950
291,36,0.01005629199971736,2091.0,4116.0,110,0.1,950
292,37,0.010295249999217049,2091.0,4227.0,110,0.1,950
293,38,0.010570832999292179,2091.0,4338.0,110,0.1,950
294,39,0.010869166999327717,2091.0,4449.0,110,0.1,950
295,40,0.011122916999738663,2091.0,4560.0,110,0.1,950
296,41,0.011371791999408742,2091.0,4671.0,110,0.1,950
297,42,0.011618499999713094,2091.0,4782.0,110,0.1,950
298,43,0.011871499999870139,2097.0,4894.0,110,0.1,950
299,44,0.012117708000005223,2097.0,5005.0,110,0.1,950
300,45,0.012361249999230495,2097.0,5116.0,110,0.1,950
301,46,0.012613375000000815,2097.0,5227.0,110,0.1,950
302,47,0.0128673749995869,2097.0,5338.0,110,0.1,950
