,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
51,550,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
52,600,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
53,650,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
54,700,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
55,750,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
56,800,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
57,850,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
58,900,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
59,950,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
60,0,24.08973559619128,160,0.0018491250002625748,"[np.int64(1), np.int64(4), np.int64(2), np.int64(0), np.int64(3)]",160,0.1,950
61,50,20.448909199308726,8211,0.21738875000028202,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
62,100,20.448909199308726,16261,0.4284250829996381,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
63,150,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
64,200,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
65,250,20.448909199308726,16422,0.436698417000116,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",160,0.1,950
